,name,type.id,type.name
19901,OBject Exchange (OBEX),ST1,Specialized Skill
19902,OCS Inventory,ST1,Specialized Skill
19903,OCUnit,ST1,Specialized Skill
19904,ODAS,ST1,Specialized Skill
19905,ODB++,ST1,Specialized Skill
19906,ODQL - Object Database Query Language,ST1,Specialized Skill
19907,OGRE,ST1,Specialized Skill
19908,OHSAS 18001 Standard,ST1,Specialized Skill
19909,OIBEE,ST1,Specialized Skill
19910,OLAP Cube,ST1,Specialized Skill
19911,OLE Automation,ST1,Specialized Skill
19912,OLE For Process Control,ST1,Specialized Skill
19913,OLIGO Primer Analysis Software,ST1,Specialized Skill
19914,OMT,ST1,Specialized Skill
19915,ONESOURCE Indirect Tax (Software),ST1,Specialized Skill
19916,OODA Loop,ST1,Specialized Skill
19917,OOPic,ST1,Specialized Skill
19918,OPITO Rigger Training Stage 1,ST1,Specialized Skill
19919,OPNET,ST1,Specialized Skill
19920,OPS5,ST1,Specialized Skill
19921,ORMLite,ST1,Specialized Skill
19922,OS 2200 (Unisys Operating Systems),ST1,Specialized Skill
19923,OS-9,ST1,Specialized Skill
19924,OS/VS2 (Operating System/Virtual Storage 2),ST1,Specialized Skill
19925,OSCache,ST1,Specialized Skill
19926,OSEK,ST1,Specialized Skill
19927,OSI Models,ST1,Specialized Skill
19928,OSI Monarch,ST1,Specialized Skill
19929,OSI Protocols,ST1,Specialized Skill
19930,OSIsoft,ST1,Specialized Skill
19931,OSS Through Java,ST1,Specialized Skill
19932,OTC (Over-The-Counter) Derivatives,ST1,Specialized Skill
19933,OTN,ST1,Specialized Skill
19934,OTcl,ST1,Specialized Skill
19935,OVL,ST1,Specialized Skill
19936,Oak Ridge Thermal Ellipsoid Plot Software,ST1,Specialized Skill
19937,Oasys GSA,ST1,Specialized Skill
19938,Oasys Pile,ST1,Specialized Skill
19939,Oasys Slope,ST1,Specialized Skill
19940,Objdump,ST1,Specialized Skill
19941,ObjecTime,ST1,Specialized Skill
19942,Object Access Methods,ST1,Specialized Skill
19943,Object Animation,ST1,Specialized Skill
19944,Object Browsers,ST1,Specialized Skill
19945,Object Code,ST1,Specialized Skill
19946,Object Constraint Language,ST1,Specialized Skill
19947,Object Databases,ST1,Specialized Skill
19948,Object Detection,ST1,Specialized Skill
19949,Object Diagram,ST1,Specialized Skill
19950,Object File,ST1,Specialized Skill
19951,Object Linking And Embedding (OLE),ST1,Specialized Skill
19952,Object Linking And Embedding - Database (OLE DB),ST1,Specialized Skill
19953,Object Lisp,ST1,Specialized Skill
19954,Object Manager,ST1,Specialized Skill
19955,Object Model,ST1,Specialized Skill
19956,Object Modeling Language,ST1,Specialized Skill
19957,Object Oriented CSS,ST1,Specialized Skill
19958,Object Oriented Modeling And Design,ST1,Specialized Skill
19959,Object Oriented Programming And Systems,ST1,Specialized Skill
19960,Object Oriented Programming Language,ST1,Specialized Skill
19961,Object Oriented Project Management,ST1,Specialized Skill
19962,Object Pascal,ST1,Specialized Skill
19963,Object Position And Tracking Sensor,ST1,Specialized Skill
19964,Object Query Language,ST1,Specialized Skill
19965,Object REXX,ST1,Specialized Skill
19966,Object Recognition,ST1,Specialized Skill
19967,Object Relational Bridge (OJB),ST1,Specialized Skill
19968,Object Storage,ST1,Specialized Skill
19969,Object Windows Library,ST1,Specialized Skill
19970,Object-Oriented Analysis And Design,ST1,Specialized Skill
19971,Object-Oriented Concurrent Programming,ST1,Specialized Skill
19972,Object-Oriented Data Model For Database Modelling,ST1,Specialized Skill
19973,Object-Oriented Database,ST1,Specialized Skill
19974,Object-Oriented Design,ST1,Specialized Skill
19975,Object-Oriented JavaScript,ST1,Specialized Skill
19976,Object-Oriented Programming (OOP),ST1,Specialized Skill
19977,Object-Oriented Software Development,ST1,Specialized Skill
19978,Object-Oriented Software Engineering (Object-Oriented Programming),ST1,Specialized Skill
19979,Object-Relational Database,ST1,Specialized Skill
19980,Object-Relational Mapping,ST1,Specialized Skill
19981,Object-Role Modeling,ST1,Specialized Skill
19982,ObjectARX,ST1,Specialized Skill
19983,ObjectBroker,ST1,Specialized Skill
19984,ObjectDock,ST1,Specialized Skill
19985,ObjectPAL,ST1,Specialized Skill
19986,ObjectStore,ST1,Specialized Skill
19987,ObjectVision,ST1,Specialized Skill
19988,ObjectWeb ASM,ST1,Specialized Skill
19989,Objectcontext,ST1,Specialized Skill
19990,Objectdb,ST1,Specialized Skill
19991,Objectid,ST1,Specialized Skill
19992,Objective Function,ST1,Specialized Skill
19993,Objective Interface Systems,ST1,Specialized Skill
19994,Objective J,ST1,Specialized Skill
19995,Objective Portable Operating System,ST1,Specialized Skill
19996,Objective Setting,ST1,Specialized Skill
19997,Objective-C (Programming Language),ST1,Specialized Skill
19998,Objectivity/DB,ST1,Specialized Skill
19999,Objectory,ST1,Specialized Skill
20000,Objectscript,ST1,Specialized Skill
20001,Oboe,ST1,Specialized Skill
20002,Obout,ST1,Specialized Skill
20003,Observational Error,ST1,Specialized Skill
20004,Observational Techniques,ST1,Specialized Skill
20005,Observer Patterns,ST1,Specialized Skill
20006,Observium,ST1,Specialized Skill
20007,Obsolescence,ST1,Specialized Skill
20008,Obstacle Avoidance,ST1,Specialized Skill
20009,Obstetrical Nursing,ST1,Specialized Skill
20010,Obstetrics And Gynaecology,ST1,Specialized Skill
20011,Obstructive Sleep Apnea,ST1,Specialized Skill
20012,Ocaml (Programming Language),ST1,Specialized Skill
20013,Occam (Software),ST1,Specialized Skill
20014,Occupancy Permitting,ST1,Specialized Skill
20015,Occupational Diseases,ST1,Specialized Skill
20016,Occupational Exposure Limit,ST1,Specialized Skill
20017,Occupational Health,ST1,Specialized Skill
20018,Occupational Health And Safety Management System (OHSAS),ST1,Specialized Skill
20019,Occupational Health Nursing,ST1,Specialized Skill
20020,Occupational Hearing Conservation,ST1,Specialized Skill
20021,Occupational Hygiene,ST1,Specialized Skill
20022,Occupational Injuries,ST1,Specialized Skill
20023,Occupational Medicine,ST1,Specialized Skill
20024,Occupational Safety And Health,ST1,Specialized Skill
20025,Occupational Safety and Health Administration (OSHA),ST1,Specialized Skill
20026,Occupational Therapy,ST1,Specialized Skill
20027,Ocean Acidification,ST1,Specialized Skill
20028,Ocean Biogeographic Information Systems,ST1,Specialized Skill
20029,Ocean Currents,ST1,Specialized Skill
20030,Ocean Data View,ST1,Specialized Skill
20031,Ocean Modeling,ST1,Specialized Skill
20032,Ocean Quality Systems,ST1,Specialized Skill
20033,Ocean Thermal Energy Conversion,ST1,Specialized Skill
20034,Oceanography,ST1,Specialized Skill
20035,Ocmock,ST1,Specialized Skill
20036,Octane Render,ST1,Specialized Skill
20037,Octave,ST1,Specialized Skill
20038,Octobercms,ST1,Specialized Skill
20039,Octopus Deploy,ST1,Specialized Skill
20040,Octree,ST1,Specialized Skill
20041,Octreotide Scan,ST1,Specialized Skill
20042,Ocular Pathology,ST1,Specialized Skill
20043,Ocular Tonometry,ST1,Specialized Skill
20044,Oculomotor Nerve,ST1,Specialized Skill
20045,Oculoplastics,ST1,Specialized Skill
20046,Oculus,ST1,Specialized Skill
20047,Odds Ratios (Epidemiology),ST1,Specialized Skill
20048,Odette File Transfer Protocol (OFTP),ST1,Specialized Skill
20049,Odometer,ST1,Specialized Skill
20050,Odometry,ST1,Specialized Skill
20051,Odoo 10,ST1,Specialized Skill
20052,Odor Control,ST1,Specialized Skill
20053,Odp.net,ST1,Specialized Skill
20054,Odrl,ST1,Specialized Skill
20055,Odroid,ST1,Specialized Skill
20056,Oedometer Tests,ST1,Specialized Skill
20057,Off-Pump Coronary Artery Bypass,ST1,Specialized Skill
20058,Offensive Security,ST1,Specialized Skill
20059,Offering Circular,ST1,Specialized Skill
20060,Office 2004 For Mac,ST1,Specialized Skill
20061,Office 365 Admin Center,ST1,Specialized Skill
20062,Office 365 Administration,ST1,Specialized Skill
20063,Office 365 Exchange Online,ST1,Specialized Skill
20064,Office Administration,ST1,Specialized Skill
20065,Office Ally,ST1,Specialized Skill
20066,Office App,ST1,Specialized Skill
20067,Office Automation,ST1,Specialized Skill
20068,Office Equipment,ST1,Specialized Skill
20069,Office Management,ST1,Specialized Skill
20070,Office Management Software,ST1,Specialized Skill
20071,Office Of Foreign Assets Controls,ST1,Specialized Skill
20072,Office Online,ST1,Specialized Skill
20073,Office Open XML,ST1,Specialized Skill
20074,Office Procedures,ST1,Specialized Skill
20075,Office Space Planning,ST1,Specialized Skill
20076,Office Supply Management,ST1,Specialized Skill
20077,Officer Personnel Information System,ST1,Specialized Skill
20078,Officer Training,ST1,Specialized Skill
20079,Officewriter,ST1,Specialized Skill
20080,Official Statistics,ST1,Specialized Skill
20081,Offset Printing,ST1,Specialized Skill
20082,Offshore Construction,ST1,Specialized Skill
20083,Offshore Drilling,ST1,Specialized Skill
20084,Offshore Geotechnical Engineering,ST1,Specialized Skill
20085,Offshore Installation Manager (OIM),ST1,Specialized Skill
20086,Offshoring,ST1,Specialized Skill
20087,Offsite Data Protection,ST1,Specialized Skill
20088,OggConvert,ST1,Specialized Skill
20089,Ohm's Law,ST1,Specialized Skill
20090,Oil Analysis,ST1,Specialized Skill
20091,Oil And Gas,ST1,Specialized Skill
20092,Oil Containment Booms,ST1,Specialized Skill
20093,Oil Cooling,ST1,Specialized Skill
20094,Oil Fields,ST1,Specialized Skill
20095,Oil Filter,ST1,Specialized Skill
20096,Oil Monitoring Analyst,ST1,Specialized Skill
20097,Oil Painting,ST1,Specialized Skill
20098,Oil Pipelines,ST1,Specialized Skill
20099,Oil Platforms,ST1,Specialized Skill
20100,Oil Pressure,ST1,Specialized Skill
20101,Oil Price Information Service,ST1,Specialized Skill
20102,Oil Red O,ST1,Specialized Skill
20103,Oil Refining,ST1,Specialized Skill
20104,Oil Rig,ST1,Specialized Skill
20105,Oil Sands,ST1,Specialized Skill
20106,Oil Skimmer,ST1,Specialized Skill
20107,Oil Spill Contingency Plans,ST1,Specialized Skill
20108,Oil Tankers,ST1,Specialized Skill
20109,Oil Terminal,ST1,Specialized Skill
20110,Oil Transfer,ST1,Specialized Skill
20111,Oil Well,ST1,Specialized Skill
20112,Oil Well Workover,ST1,Specialized Skill
20113,Ojdbc,ST1,Specialized Skill
20114,Okanagan Languages,ST1,Specialized Skill
20115,Okapi Framework,ST1,Specialized Skill
20116,Okhttp,ST1,Specialized Skill
20117,Okhttp3,ST1,Specialized Skill
20118,Oklahoma General Education Tests,ST1,Specialized Skill
20119,Okta,ST1,Specialized Skill
20120,Old French,ST1,Specialized Skill
20121,Old Norse,ST1,Specialized Skill
20122,Oligonucleotide Synthesis,ST1,Specialized Skill
20123,Olingo,ST1,Specialized Skill
20124,OllyDBg,ST1,Specialized Skill
20125,Olwm,ST1,Specialized Skill
20126,Olympus PEN E-PL1,ST1,Specialized Skill
20127,Oma Device Management,ST1,Specialized Skill
20128,OmegaT,ST1,Specialized Skill
20129,Omeka,ST1,Specialized Skill
20130,Omgeo OASYS,ST1,Specialized Skill
20131,Omnet++,ST1,Specialized Skill
20132,OmniGraffle,ST1,Specialized Skill
20133,OmniMark,ST1,Specialized Skill
20134,OmniORB,ST1,Specialized Skill
20135,OmniPage,ST1,Specialized Skill
20136,OmniPeek,ST1,Specialized Skill
20137,Omniauth,ST1,Specialized Skill
20138,Omnifaces,ST1,Specialized Skill
20139,Omnipay,ST1,Specialized Skill
20140,Omnis Studio,ST1,Specialized Skill
20141,Omnitrans,ST1,Specialized Skill
20142,Omniview Technology,ST1,Specialized Skill
20143,Omnovia Technologies,ST1,Specialized Skill
20144,On Demand Routing,ST1,Specialized Skill
20145,On Prem,ST1,Specialized Skill
20146,On-Balance Volume,ST1,Specialized Skill
20147,On-Board Diagnostics,ST1,Specialized Skill
20148,On-Demand Multicast Routing Protocol (ODMRP),ST1,Specialized Skill
20149,On-Load Voltage Regulator,ST1,Specialized Skill
20150,On-Screen Takeoff (Estimating Software),ST1,Specialized Skill
20151,On-The-Job Training,ST1,Specialized Skill
20152,On-Time Performance,ST1,Specialized Skill
20153,On/Off Capacity On Demand,ST1,Specialized Skill
20154,OnSSI (IP Video Management Software),ST1,Specialized Skill
20155,OnStar,ST1,Specialized Skill
20156,Onboarding Strategies,ST1,Specialized Skill
20157,Oncology,ST1,Specialized Skill
20158,Oncology Nursing,ST1,Specialized Skill
20159,Oncology Pharmacy,ST1,Specialized Skill
20160,Oncology Sales,ST1,Specialized Skill
20161,Oncotype DX,ST1,Specialized Skill
20162,One Page Management System (OPMS),ST1,Specialized Skill
20163,One Sheet,ST1,Specialized Skill
20164,One System Remote Video Terminal,ST1,Specialized Skill
20165,One-Armed Router,ST1,Specialized Skill
20166,One-Line Diagram,ST1,Specialized Skill
20167,OneDrive for Business,ST1,Specialized Skill
20168,OneFS Distributed File Systems,ST1,Specialized Skill
20169,OneKey,ST1,Specialized Skill
20170,OneStream (CPM Software),ST1,Specialized Skill
20171,Oneclick,ST1,Specialized Skill
20172,Onelogin,ST1,Specialized Skill
20173,Onepager Pro,ST1,Specialized Skill
20174,Onepoint Project,ST1,Specialized Skill
20175,Onesignal,ST1,Specialized Skill
20176,Onfocus,ST1,Specialized Skill
20177,Onforce,ST1,Specialized Skill
20178,Ongoing Professional Practice Evaluation (OPPE),ST1,Specialized Skill
20179,Ongoing Reliability Tests,ST1,Specialized Skill
20180,Online Advertising,ST1,Specialized Skill
20181,Online Analytical Processing,ST1,Specialized Skill
20182,Online Assessments,ST1,Specialized Skill
20183,Online Auctions,ST1,Specialized Skill
20184,Online Banking,ST1,Specialized Skill
20185,Online Certificate Status Protocol,ST1,Specialized Skill
20186,Online Charging Systems,ST1,Specialized Skill
20187,Online Communication,ST1,Specialized Skill
20188,Online Course Development,ST1,Specialized Skill
20189,Online Databases,ST1,Specialized Skill
20190,Online Demonstration,ST1,Specialized Skill
20191,Online Engineering,ST1,Specialized Skill
20192,Online Focus Groups,ST1,Specialized Skill
20193,Online Hotel Reservations,ST1,Specialized Skill
20194,Online Identity Management,ST1,Specialized Skill
20195,Online Marketing,ST1,Specialized Skill
20196,Online Mendelian Inheritance In Man,ST1,Specialized Skill
20197,Online Music Databases,ST1,Specialized Skill
20198,Online Payroll And Personnel Systems,ST1,Specialized Skill
20199,Online Payroll Time Reporting Systems,ST1,Specialized Skill
20200,Online Pharmacy Systems,ST1,Specialized Skill
20201,Online Public Access Catalog,ST1,Specialized Skill
20202,Online Service Provider,ST1,Specialized Skill
20203,Online Storage,ST1,Specialized Skill
20204,Online Store,ST1,Specialized Skill
20205,Online Surveys (Evaluation Methods),ST1,Specialized Skill
20206,Online Teaching,ST1,Specialized Skill
20207,Online Transaction Processing,ST1,Specialized Skill
20208,Online Writing,ST1,Specialized Skill
20209,Onload,ST1,Specialized Skill
20210,Onsen UI,ST1,Specialized Skill
20211,Onshape (3D Modeling Software),ST1,Specialized Skill
20212,Onsite Sewage Facility,ST1,Specialized Skill
20213,Ontologies,ST1,Specialized Skill
20214,Onvif,ST1,Specialized Skill
20215,OnyX For Mac,ST1,Specialized Skill
20216,OoVoo Video Chat,ST1,Specialized Skill
20217,Oocyte,ST1,Specialized Skill
20218,Oophorectomy,ST1,Specialized Skill
20219,Ooyala,ST1,Specialized Skill
20220,OpML,ST1,Specialized Skill
20221,Opcache,ST1,Specialized Skill
20222,Opcodes,ST1,Specialized Skill
20223,Open Access,ST1,Specialized Skill
20224,Open Agent Architecture,ST1,Specialized Skill
20225,Open Archival Information Systems,ST1,Specialized Skill
20226,Open Babel,ST1,Specialized Skill
20227,Open Banking,ST1,Specialized Skill
20228,Open Building Information Xchange,ST1,Specialized Skill
20229,Open Charge Point Protocols,ST1,Specialized Skill
20230,Open Cloud Computing Interface,ST1,Specialized Skill
20231,Open Data Protocol,ST1,Specialized Skill
20232,Open Database Connectivity,ST1,Specialized Skill
20233,Open Dental,ST1,Specialized Skill
20234,Open Document Management API (ODMA),ST1,Specialized Skill
20235,Open Dynamics Engine,ST1,Specialized Skill
20236,Open ESB,ST1,Specialized Skill
20237,Open End Spinning,ST1,Specialized Skill
20238,Open End Wrenches,ST1,Specialized Skill
20239,Open Enterprise Server,ST1,Specialized Skill
20240,Open Firmware,ST1,Specialized Skill
20241,Open Format,ST1,Specialized Skill
20242,Open Game License (OGL),ST1,Specialized Skill
20243,Open Graph Protocol,ST1,Specialized Skill
20244,Open Grid Forum,ST1,Specialized Skill
20245,Open Interest,ST1,Specialized Skill
20246,Open Interface,ST1,Specialized Skill
20247,Open Inventor,ST1,Specialized Skill
20248,Open Look,ST1,Specialized Skill
20249,Open MPI,ST1,Specialized Skill
20250,Open Mail Relay,ST1,Specialized Skill
20251,Open Management Infrastructure,ST1,Specialized Skill
20252,Open Media Framework Interchange,ST1,Specialized Skill
20253,Open Message Queue,ST1,Specialized Skill
20254,Open Mind Common Sense,ST1,Specialized Skill
20255,Open Mobile Alliance Device Management,ST1,Specialized Skill
20256,Open ModelSphere,ST1,Specialized Skill
20257,Open Neural Network Exchange (ONNX),ST1,Specialized Skill
20258,Open Object Rexx,ST1,Specialized Skill
20259,Open Optimization Library - OOL,ST1,Specialized Skill
20260,Open Packaging Conventions,ST1,Specialized Skill
20261,Open Plan,ST1,Specialized Skill
20262,Open Platform,ST1,Specialized Skill
20263,Open Platform Management Architecture,ST1,Specialized Skill
20264,Open Policy Agent,ST1,Specialized Skill
20265,Open Port,ST1,Specialized Skill
20266,Open Programming Language,ST1,Specialized Skill
20267,Open Reporting Applications,ST1,Specialized Skill
20268,Open Service Interface Definitions,ST1,Specialized Skill
20269,Open Services For Lifecycle Collaboration,ST1,Specialized Skill
20270,Open Settlement Protocol,ST1,Specialized Skill
20271,Open Shortest Path First (OSPF),ST1,Specialized Skill
20272,Open Site Explorer (Moz Search Engine),ST1,Specialized Skill
20273,Open Source Development,ST1,Specialized Skill
20274,Open Source Host-Based Intrusion Detection Systems,ST1,Specialized Skill
20275,Open Source Information Systems,ST1,Specialized Skill
20276,Open Source Intelligence,ST1,Specialized Skill
20277,Open Source Routing Machine,ST1,Specialized Skill
